id,ht,rt_ht,rt_rt_cnt
848700062402318338,,,3417
850040089690419202,,,14
,,,
850038114051645441,UPDATE,UPDATE,224
850042810078302208,,,4
,,,
850038114051645441,UPDATE,UPDATE,225
850038041259454465,,,2
849934698075877376,,,1
,,,
849985132303921152,,,21
,news,,
765888359352901633,,,2686
850025758017847296,,,974
,,,
850036510028165120,,,5
849853727196446720,,,32
,,,
,,,
,,,
,,,
,,,
,recipe,,
849033417937342466,,,576
,,,
850019287620308992,,,5
850041997373181952,,,20
849394186839367680,,,60505
849739306100858880,,,436
452955536850288640,,,7
850024185694957568,,,3
,,,
,,,
,,,
,,,
844607001019736064,,,17037
849938501143588864,,,30
849979306965049344,,,2
,,,
850042348562071552,,,1
850041861700026370,,,113
,,,
849974023996006401,,,768
850042059528470528,,,1
850040755020337152,,,19
850041861700026370,,,114
849448903028166658,,,1227
,,,
850025527683555329,,,12
,,,
,,,
845024926264442881,,,2816
849913693878063104,,,125
374126787493892096,,,672
849756139831009281,,,3
,,,
850037549678686211,,,75
839989849646080003,,,1126
,WIN,,
,,,
849407517558013953,,,1474
,,,
850042987484557312,,,1
849991095354368000,,,501
,,,
,,,
840683834001756161,,,15558
849953333309829121,,,88
849985231973167104,,,8
,,,
850043082334765061,,,2
,,,
846994349162450945,,,7
849989486599479296,,,1320
850021853909270528,,,336
,,,
850043270990372864,,,1
839989849646080003,,,1122
850042530125283329,,,1
741428807911890945,,,37
841355018229960704,,,21330
,,,
,,,
841921230202626048,,,4869
,,,
,,,
,,,
,,,
,,,
,religion,,
840759380446498817,,,11938
,,,
,,,
,,,
,,,
,,,
,,,
,MASS,,
839989849646080003,,,1124
850028369932582912,,,1
850037353309712384,,,16
,,,
,,,
,,,
850010669223116802,,,5
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
839989849646080003,,,1127
,,,
,,,
849950281374629888,,,1316
849193106281033728,,,4370
,news,,
850033021923282945,,,200
,,,
,,,
,,,
,,,
,,,
,,,
,,,
850037314021728256,,,65
850042043049136131,,,299
,,,
849996737351757824,,,39
849930046236119040,,,4833
850042626225164288,,,2
,,,
850037992907526144,,,125
,,,
849936382269280257,,,886
,,,
,,,
849962015561064448,,,24
849470915494768641,,,52
,,,
848947450094211073,details,details,3
,,,
,,,
847390314289479681,,,13
850027092863528965,,,617
850042301124673536,,,1
849714522319355904,,,128
,,,
849962820724830208,,,2
,,,
850034961260445697,,,281
,,,
,Salute,,
849747002522992641,,,1809
,,,
,,,
849864265724944384,,,9
850043204519022592,,,1
850027288754126849,,,293
849821439578472448,,,14047
850036096666927105,,,12
,,,
,,,
849883935421022208,,,25
849730993707773953,,,115
849980038900527104,,,4118
,,,
850041983800180737,,,7
849908009446846464,,,22
849712025701941249,,,8513
849706096369553409,,,214
,,,
849544481565286400,,,2
,,,
849857833617297409,Gemini,Gemini,10
849683611196510213,,,64
850041675930009602,,,1
849982838267142144,,,86
850033121370284032,Azure,Azure,3
850043165981757442,,,1
850043064060084224,,,1
850041509588209665,,,7
,,,
849772843449634817,,,2
850000160448847872,,,1
849701429098971138,,,632
,,,
850012461055049728,,,15
850040927024545795,,,34
,,,
850042997731459072,,,2
849365987753414656,,,6126
849649974812041217,,,12
849623245049389065,,,5238
850043082020179969,,,72
850040434181120000,,,5
849976209287110656,,,200
850037124028137473,,,1
849656699464056832,Pepsi,Pepsi,137123
,,,
,,,
,,,
,,,
,,,
,,,
850001339635519489,,,1320
849993892250476545,,,2
,,,
849677307996491779,,,762
850041837901537282,,,75
,,,
,,,
850042342526656512,,,1
,,,
849970578056466432,,,97
850030712002498560,GOP,GOP,3
849630731181715457,,,26684
849992911458508801,,,46
849316599391715330,,,34632
850035156090056704,,,5
,,,
849752092348526592,,,823
849738450114940928,,,169
,,,
850039401099010050,,,2
850037937052028928,,,8
,,,
,,,
850042564350812161,,,3
849891246978080768,,,1
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
849759301933707268,,,760
,,,
,,,
850034004749418497,,,277
,,,
849860745940652032,,,2
849993600935088128,,,168
849982918160130048,,,11184
,,,
,,,
849757612329578498,,,397
,,,
850041679738544128,,,701
849988222935588865,Financial,Financial,2
849883132048420864,,,89
747186193041760256,,,20
850040517568200704,,,426
,,,
,,,
,,,
,,,
843542676670767107,,,130
,,,
849829369572990982,,,3
850040351456886785,,,2
,,,
,,,
,,,
850025528732135424,,,799
,,,
849341813785841664,,,78296
,,,
840683834001756161,,,15621
,,,
850008574520688641,,,176
,,,
850042411338346496,,,10
850017614877380610,,,4
850020493935734784,,,62
,,,
850030248343347200,,,21
850026842295816192,,,9
,,,
849762973124055040,,,8
850000715309350912,,,2008
849943155906662401,,,544
849781419639537668,,,6
849807000863223809,,,2
,,,
849982918160130048,,,11180
850039425673375746,,,2
850042686434230272,,,5
850039578257838080,,,10
850042954563469312,,,1
,,,
,,,
,,,
,,,
849946457142685699,,,3
850026397334724608,,,1110
,sweepstakes,,
,,,
849926081071128576,,,56
,,,
,,,
850037156848570370,,,64
832768903042461696,,,4347
,job,,
,,,
849666854473916416,,,28803
,,,
840683834001756161,,,15589
850039975731011584,,,4
849934728593457153,,,140
,,,
850040118329167874,,,1
,,,
850039925160464384,,,829
,,,
850040118329167874,,,66
850037971185266691,,,107
850030657019543552,,,197
,,,
,,,
,,,
850033469401047040,Sagittarius,Sagittarius,9
840729067653611521,,,10363
850032707803459585,Rafa,Rafa,5
850037903220670465,,,3
849978842894798853,,,80
850036166913134593,,,2
850040118329167874,,,67
850040118329167874,,,69
850042801198911488,,,157
,,,
,,,
847022087034327040,Google,Google,2970
772993371098845184,,,115
,,,
,,,
,,,
850043193416704000,,,2
,,,
849799052728430592,,,55
849657391700484096,,,138
849485668560633856,resist,resist,143
849835432166776832,,,1375
849724348768198656,,,1712
,,,
850012343757156353,,,2
,,,
850041095702446080,,,54
850040118329167874,,,64
849984862228545536,,,693
850032196618526720,,,3
,,,
,,,
,,,
,,,
,,,
849990929893269504,,,9
,,,
,,,
,,,
,,,
832078929062137857,,,57
849672480704929792,,,13489
849238374183555072,,,67
,,,
850041516726796289,,,43
,,,
850014905298112512,,,38
,,,
843623703065903104,,,8323
,,,
,,,
850040118329167874,,,156
849238374183555072,,,82
850043157224058881,,,3
,,,
,,,
,,,
,,,
,,,
850036337596133376,,,2
,,,
840683834001756161,,,15639
845673452291969025,,,321
,,,
705024173358374912,,,35
849245405569331200,,,543
850019033072250880,,,2
850040118329167874,,,160
850042166667874304,,,5
849880390223441920,,,834
,,,
849915836944883713,,,1071
850041203861188609,,,58
850039040816672768,,,1
849707891158331392,,,141
,,,
,,,
,,,
849228504818429953,,,157
,,,
,,,
850040118329167874,,,68
,,,
849894892151156736,,,756
,,,
850031451395567616,,,20
,,,
,,,
,,,
,,,
,,,
850027321964863489,,,1
849479133100945409,,,35
849647277077659649,,,168
,,,
850025261600919552,,,239
849422054088683520,,,821
,,,
850024144863457281,,,319
850040118329167874,,,66
850040118329167874,,,66
850019997292384257,,,45
,,,
850040118329167874,,,46
,cock,,
,,,
850040118329167874,,,69
850029074592522241,,,487
,,,
,,,
,,,
844089662507487232,,,6767
850037896874573824,,,43
,,,
850040118329167874,,,66
850031858419200000,,,20
,,,
,,,
848906543630176256,,,5
850040118329167874,,,47
850040118329167874,,,157
850042304610136064,,,8
,,,
850042801198911488,,,149
,,,
,,,
,,,
,,,
850039838581698560,,,1
849960119068708865,,,2276
849803860323426304,,,8
850041422409609216,,,4
849668231069667330,,,22782
,,,
839569414399868928,,,8
,,,
850037896279015425,,,68
849985988550156289,,,41
,,,
,,,
850042538606112768,,,1
,,,
850041807698251776,,,25
,,,
850036461462335488,,,3
850020335403491329,,,8330
,buttermilk,,
850040118329167874,,,159
,,,
,,,
840729067653611521,,,10367
849809458402295808,,,557
,,,
,,,
850041861700026370,,,116
850039121934401536,,,1
,,,
850043318490853378,,,1
,,,
,,,
849811554950316032,,,212
849931632673001472,,,1160
,,,
850026397334724608,,,1112
850043082020179969,,,80
850010104695070721,,,11
,,,
849975244332969985,,,112
850042556234686465,,,2
849868064850104321,,,742
,,,
849675176354529281,,,15619
849668708481892353,,,38
850042801198911488,,,152
,,,
850022868805193734,,,135
850041193371238401,GOP,GOP,5
,,,
850039736898994176,,,5
,,,
849666854473916416,,,28806
,,,
,,,
850029183111753728,,,73
,,,
,,,
,,,
,,,
850025464383107072,,,157
850000211543851008,,,155
,,,
849982918160130048,,,11192
801104684706500609,,,186
849653889012051968,,,64690
849820482304000000,,,2
,,,
,,,
,,,
,,,
840738982090620932,,,15
849985064389623808,,,7
,,,
844976011523620864,,,89
,,,
,,,
849967253856636929,,,112
850038922008776704,,,433
,,,
,,,
850042902080233472,,,346
849950700645646336,,,1373
849957221446406144,,,251
849711445893799936,,,5
849812016684511232,,,2515
,,,
,,,
848732480450564096,,,1220
850036726705917953,,,22
849944057593942018,,,1
850009860792086529,,,11
,,,
,,,
849992198359851008,Ethnography,Ethnography,2
850034385374105600,,,1
850042883621220352,,,90
849773825998934016,,,473
850008889353482240,,,12
850025644541038592,,,1
,,,
850039917166157824,,,22
850041679738544128,,,708
,,,
,,,
849923150573957120,,,2741
849970040984268800,Opel,Opel,2
,,,
850032708667543552,,,1
849997446436364288,,,746
,,,
,,,
,,,
,,,
,,,
,,,
,,,
850025578753347584,,,1612
849885357650870272,,,1
850042127019114496,china,china,4
,,,
848592310422179841,,,673
,,,
850043069110124544,,,1
,,,
,,,
,,,
849455369856438273,,,4480
850025748274532352,,,322
849954925287055360,,,615
,,,
850041798240215040,,,44
,,,
850037744256507904,,,168
850036181819699200,,,107
,,,
849950317525561344,,,444
,,,
842939166283329536,,,81
,,,
,,,
849675176354529281,,,15619
,,,
850042206538706944,,,1
,,,
,,,
850019189179863041,,,3
,,,
,,,
849991115445088257,Fordham,Fordham,2
,,,
,,,
849835642519420928,,,14706
850037445605425152,,,1
850030541357363202,,,14
849986072440434689,,,126
849814527780761602,,,270
,,,
849982918160130048,,,11183
,,,
849981333812031488,,,338
849831366283767808,,,118
764483653493780481,,,14201
849390993833168897,,,11
,,,
850013778376708097,,,1
849746314661441536,,,30
,,,
849762937891733504,,,5752
,,,
,,,
849745008504721408,,,226
,,,
850039822999846912,,,4
,,,
,,,
,,,
850029354331623424,,,128
,Clippers,,
,,,
,,,
,,,
,,,
849700414090096640,,,7
849999577650515968,,,71
,,,
850020992562991108,,,47
850038973170929665,,,53
,,,
849649855844806657,,,888
,,,
,,,
,,,
,,,
849611190217003009,,,686
849384437750083586,,,12
849635031530307584,,,10951
850042977602990080,construction,construction,1
,,,
849341899647438848,,,38142
772934708942344192,,,1560
,Hornets,,
849883608068136960,,,19
850029061925732354,,,8
,,,
,,,
840683834001756161,,,15633
849883608068136960,,,20
849998989474897920,,,143
850023028503326720,,,29
,,,
,,,
,,,
,,,
,,,
842471998777380864,,,16601
,,,
841921230202626048,,,4870
849732351856955398,,,192
850034743068549120,,,1
849999164629020672,,,170
849653889012051968,,,64708
850036225750781953,traitor,traitor,7
,,,
,,,
,,,
849806800002174976,,,1610
847924582417879040,,,1321
850043081508442112,,,16
850043148155973633,,,3
849646576016535553,,,173
,,,
850031118023888896,,,2206
850008063335682048,,,16
850043071739961344,,,2
,,,
,,,
840683834001756161,,,15626
850022413601341440,,,47
850040684262428672,Nietzsche,Nietzsche,28
850013449979482112,,,104
,,,
849972876077871104,,,203
850009615874043904,,,7
849659208735887362,,,3947
840683834001756161,,,15631
,,,
,,,
,,,
849479133100945409,,,35
849966798837436417,,,44
850036754883248131,,,9
849855990593748992,,,1181
850039409139486720,,,5
,,,
,,,
850040368234209283,,,11
850023783754760196,,,11
850000190723547138,,,931
849982918160130048,,,11186
849984862228545536,,,694
,,,
850029017574981632,,,30
849969174755594242,,,6
,,,
849479133100945409,,,123
,,,
,blessed,,
849715614910263296,,,18528
849479133100945409,,,123
849868121783627776,,,480
850003070423408640,,,132
,,,
,adjusting,,
,,,
,,,
849911812300713989,,,8
850039234006097920,,,1
850036546124251138,,,10
846386667728650242,,,1
846152294030807042,,,2436
850039234006097920,,,1
,,,
,Syria,,
849479133100945409,,,126
,,,
850041203601137666,,,9
850007900202422273,,,18
,,,
850039234006097920,,,1
,,,
850031858108772353,compensation,compensation,3
,,,
850042406791720960,,,148
,,,
,,,
,,,
,,,
848653812894183424,,,8
849656350997196801,,,1
840683834001756161,,,15643
,,,
,,,
,friendship,,
,,,
,,,
,,,
849479133100945409,,,120
,,,
849479133100945409,,,35
849298067333492739,,,22965
850037971185266691,,,110
850041993300520960,Oilers,Oilers,21
849479133100945409,,,126
849479133100945409,,,126
,,,
850020245821587456,,,21
,,,
850040025765093381,,,1
850043082020179969,,,87
849802776464900096,,,16148
,,,
,,,
,,,
850041691994177540,,,6
,,,
850025758017847296,,,976
849341813785841664,,,78303
842406226130571264,,,12986
,,,
850037662316724227,,,11
,,,
,,,
849984257816756224,,,562
,,,
849791300547293184,,,1061
849648458369835009,,,104
850041416235360256,,,5
,,,
,,,
,,,
,,,
,,,
850036305996255232,,,2
,,,
850040267927429120,,,1
850024044883824641,,,1
849715440091844609,,,89
801104606704988161,,,164
849479133100945409,,,126
850043194985152512,,,1
850036259154272258,,,1
849849452038946816,,,1168
849348140595630081,,,33817
850038114051645441,UPDATE,UPDATE,226
850011600899551233,,,3
849365987753414656,,,6134
850037898170716161,,,37
,,,
850037390592925698,,,38
849716818293907456,,,2597
850013088657133570,,,2
,,,
,,,
,convergence,,
850024831085142016,,,578
,,,
846753777709309953,,,2114
,,,
,,,
850041903005519875,resist,resist,6
,,,
850041679738544128,,,713
850043031063588865,,,1
849982918160130048,,,11191
754952062924759040,,,6176
849811700916273153,,,73
,,,
850035671700049920,,,16
849671186254618626,,,35779
849843944401899520,,,3
,,,
849847326944505857,,,6012
849847224288673792,,,55
849341813785841664,,,78304
850035169939652609,,,415
841694456353050624,,,1022
849757612329578498,,,399
,,,
,,,
850024665548562435,Ford,Ford,42
850036396429631489,,,135
,,,
,,,
846160670697705473,,,57
,,,
,,,
849835462122500096,,,32
849895302865625089,,,12
849756773221138435,,,1316
849828007803998208,,,1462
850020223189098496,,,94
850028044832169985,,,30
849630731181715457,,,26693
,,,
850041679738544128,,,729
840683834001756161,,,15647
850033021923282945,,,202
,,,
,,,
,,,
850040342896365568,,,61
849465000297205760,,,40
849841148092928000,,,2
848940391240003585,,,406
850043129394847744,,,1
,,,
,,,
849814084811976704,,,6842
850039389765881858,,,5
850012105055121408,,,10
850041608871571456,,,1
850024110264655872,,,166
799636175841558528,,,255
850013167786889216,,,22
,,,
850039389765881858,,,5
850043114035085313,,,1
850034288712200193,,,2
,,,
849610223195217921,,,18491
850042436235743235,,,15
,,,
850019035978678272,,,430
850039389765881858,,,2
,,,
849742637267603456,,,1620
,,,
849653889012051968,,,64706
,,,
849983539668037632,,,44
850037536017833984,,,1
,,,
849845897861246976,,,2861
,,,
850039389765881858,,,1
,,,
,,,
850019528503373824,,,18
849894518853947392,,,840
850042554452246528,,,1
849645478040006656,,,802
,,,
850015603033333760,,,2
,,,
,,,
850037971185266691,,,108
849829751376236549,,,2219
849982918160130048,,,11195
849699677247287298,,,3089
850040517568200704,,,431
850037953955065857,,,135
,,,
850027321323028484,,,1
850043239902085120,,,1
848827479582285824,,,114
850011517386883074,,,16
849861757694754816,,,86
849885915292069888,,,153
850043076328517633,,,12
,,,
,,,
,,,
849656699464056832,Pepsi,Pepsi,137146
850028364278751234,,,1
849989517637554177,,,2
,,,
,Microsoft,,
,,,
849988993600991233,,,1
850036195753152513,,,119
850042902080233472,,,354
849981979638472706,,,880
,,,
,,,
,,,
850042522508419072,,,7
850039667256905730,,,167
,,,
,,,
849886687186616322,,,664
850033194225344513,,,3
,,,
,,,
849641809424769030,,,32852
,,,
850042884585861120,Article,Article,64
,,,
,Charity,,
850020820294533120,,,940
850041690043953153,,,2
,,,
,,,
850038974844416000,,,66
849802993616683008,,,3
850024334676590593,,principles,1559
850029528781139968,,,9
,,,
,,,
,,,
849971258955452416,,,176
,,,
,,,
,,,
849968273194135552,wedding,wedding,2
849681921042927617,,,50733
,,,
849630731181715457,,,26696
,,,
,,,
849935440937222144,,,5
,,,
849984477086584833,,,167
849999974683222016,,,5
,cork,,
,,,
,,,
,,,
,,,
,,,
850022879982964738,,,337
,,,
849738450114940928,,,171
849864589403488256,,,122
,job,,
850040247677313025,,,1
849617333052211203,,,122816
,,,
849980736207638529,,,1
,,,
,,,
848981579582103555,,,1198
,,,
,,,
,,,
850024772452835328,,,4
801130323564199937,,,781
,,,
850042292937383936,,,16
,,,
850022906415468545,,,148
850039925160464384,,,843
850026397334724608,,,1122
850041679738544128,,,720
849653618865307648,,,4710
849824506332012546,,,1200
,,,
,,,
850042422474268674,,,2
,Liberty,,
,,,
,,,
850038804106948610,,,5
849814945961082880,,,12
,,,
850043338820657152,,,1
849732780766441473,,,23926
,,,
,,,
814889136855416832,,,122
,,,
,,,
849569852868222976,,,290
850039925160464384,,,838
850028135923957762,,,2
850035759436398594,,,24
850011154017636354,,,58
850021685755621376,,,14
849783853556408321,,,295
,,,
850042902080233472,,,356
,,,
850008680842055680,Bangladeshi,Bangladeshi,8
849979906721288192,,,221
849944833690959872,,,87
,,,
,,,
849774763367157760,,,236
,,,
,,,
850039925160464384,,,839
,,,
849947867359916033,,,1
850015553557327872,,,222
850042446444511232,Apple,Apple,1
,,,
850018356078030848,,,2
,,,
,,,
850022884466716673,,,37
849876040088522752,,,80
,,,
850033663907639296,,,54
849768089000579072,,,168
,events,,
849950114466504704,,,1281
,,,
,,,
,,,
850015498528059392,,,1
849741168262959105,,,88
,,,
850040189359706112,,,5
850029790673424385,,,1
849879054362791937,,,2
,,,
850038358688514048,,,1
845248388761337856,,,253
850019374832525312,,,3
,,,
,,,
849291659888209920,,,1689
849681921042927617,,,50734
,,,
,,,
,,,
,,,
842849515442913280,,,34
,,,
,,,
850030598324457472,,,8
850038997078360064,,,41
850030915204120576,,,14
,,,
849996130540806145,,,1
,,,
,,,
850043231790391296,,,1
849843641996673024,,,171
850042853258649603,,,1
,,,
850036834784518144,,,12
,,,
849981979638472706,,,881
,,,
,,,
849982567579308033,,,21
,,,
,,,
,,,
849998582350585856,,,1
,,,
,,,
,,,
847623729500704769,,,2445
849660828030816256,,,22
,,,
,,,
,cock,,
,,,
849441553047326720,,,209
850041600415866881,,,5
,,,
,incarceration,,
849304876362473472,,,700
850000685437304832,,,8
,,,
850025523077971968,,,10
,,,
,,,
841805878474993666,,,14
,,,
,,,
849939021509910528,,,85
850038922008776704,,,434
,,,
,,,
850011027647467520,,,150
,,,
,,,
,,,
849763835665760257,,,2860
850031825837838338,,,145
,,,
849849452038946816,,,1168
,,,
850039214091649024,,,7
,,,
,,,
850041697329442816,,,128
,,,
,,,
849323941013458948,,,233
,,,
849681921042927617,,,50735
,,,
849735980299030528,,,3886
849259804426219520,,,1
,,,
849619785524674560,,,2291
,,,
,,,
850025409081204737,,,334
850040950940459008,,,237
849450012706840576,,,18078
,,,
850032002124447744,,,79
850043076328517633,,,13
849612874209259520,,,611
849997959647330304,,,1
,,,
,,,
,,,
836014211482406912,,,19085
,,,
849982756125847553,,,5
850020335403491329,,,8337
849989868969185281,,,43
,,,
,,,
,,,
850022560347545600,,,349
850038224747724800,,,1
,,,
,,,
,,,
,,,
849973343239495680,,,604
,,,
850042902080233472,,,359
,,,
849953066988208129,,,85
,,,
,,,
,,,
850039389765881858,,,3
850039389765881858,,,2
849729335816724482,,,4284
849988273078493186,,,31
,,,
850032370929610752,,,376
714876579852234752,,,7
,,,
849954570235035648,,,188
,,,
850039389765881858,,,1
849103541415182336,,,250
850039389765881858,,,6
850041697329442816,,,134
850039389765881858,,,1
849341813785841664,,,78307
,,,
849798655955664896,,,8416
,,,
850012953030033409,,,3
850030006965157888,,,925
850038395040522240,,,3
,,,
850037530208718848,,,1
,,,
850036333913526272,,,1
844208733676814336,,,71
,conservation,,
,,,
849877545881264129,,,11
850043268020682752,,,1
850039389765881858,,,5
,,,
,,,
850039389765881858,,,2
850043387222904833,,,1
849719553756192768,,,1
,,,
850039408694874112,,,36
850038888999645184,,,1
849469171327004674,,,419
850026826026016768,,,3
850029074592522241,,,488
850043298559414272,,,1
849644963193344000,,,350
850039389765881858,,,2
849880985902735362,,,199
850043295699009538,,,1
850042902080233472,,,361
,,,
850039389765881858,,,1
,,,
849753054475898880,,,86
845065126403289088,,,1904
,,,
,,,
850039389765881858,,,3
,,,
850042467529494528,,,2
850039389765881858,,,2
850035842777305089,,,154
850040912633884675,,,109
,,,
850043120972595200,,,1
850026507661606917,,,12
,,,
849994332417527808,,,1867
850039389765881858,,,1
850043193416704000,,,5
,,,
840683834001756161,,,15651
,,,
850025926926766080,,,22
849985316731539456,,,912
849982539599159296,,,704
,,,
,,,
,,,
,,,
849970330898714624,,,1560
849338484968050689,,,41341
,,,
,,,
850037773860048901,,,7
,,,
850042902080233472,,,367
,,,
,,,
850037901417095168,,,157
,,,
850033012553248768,,,6
849999059242934272,,,1247
,,,
,,,
850042733154750464,,,57
849788119142592512,,,533
,,,
,,,
850042559762243584,,,2
,,,
850043268960329730,,,2
,,,
850042801198911488,,,171
,,,
,,,
849985422612725760,,,561
850029200346054657,,,10
,,,
850040851871014918,,,54
849761744629190657,,,4
849718539493789698,,,1618
,,,
850024557037719552,,,123
,,,
850041381254909955,,,4
850037929200189440,Leo,Leo,174
849747777311649794,,,269
,,,
,,,
849638367595610113,,,3444
,,,
849675176354529281,,,15628
,,,
850005656119767040,,,427
,fool,,
850040569225027584,,,86
850042096425750529,,,4
,,,
850041997373181952,,,26
,,,
850034004749418497,,,281
850042902080233472,,,369
,,,
,,,
,,,
849653889012051968,,,64720
,,,
,,,
,,,
837754447807844352,,,556
,,,
850041427602153474,,,40
,,,
,,,
,,,
837754447807844352,,,556
849973818793897984,,,1
,,,
,,,
,,,
,,,
850042406791720960,,,152
,,,
,,,
850042954500755459,,,1
849989071157972996,,,57
,sweet,,
,,,
849819775135997954,,,1100
850034645139935232,,,14
,,,
847085954942746627,,,2525
850035655518420992,,,1
849767206925737984,,,2798
850042043049136131,,,321
,jazz,,
,,,
,,,
850040789392642048,,,1
850025578753347584,,,1613
,,,
,,,
,,,
850042938776207360,,,5
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
849825600252641280,,,4
,,,
,,,
,,,
850014808166600706,,,1295
,,,
,,,
850026474660810752,,,15
,Ottawa,,
850041697279123456,,,9
842358166910193664,,,649
849835642519420928,,,14727
,,,
,,,
849626602904408064,,,6
850032902574309379,,,223
849808643969216513,,,4
,,,
,,,
849851410460102657,,,400
,,,
,,,
,,,
849869369278554113,,,234
849773182840078336,,,9203
849835842579439616,,,1874
,USA,,
850039629281492992,,,30
847556564655452160,,,4714
850042801198911488,,,168
849732780766441473,,,23928
,,,
837982541596540929,,,7
849985211278532609,,,67
,,,
838520854942212096,,,2042
,,,
,,,
849715677564895232,,,3
,,,
850041844180430848,,,1
850041839583408128,,,1
,,,
,,,
849718962678112256,,,1244
,,,
,,,
,,,
850043219056496641,,,16
848912102693654529,,,198
,,,
850041984530120705,,,1
,,,
844249876628168704,,,206
,,,
850007515026870273,,,4
,,,
849687396572704770,,,7
,,,
,,,
850041422690615299,,,91
850043397620588544,Masters,Masters,1
849665118346641410,,,3742
791454302501867520,,,38879
850018952336089092,,,5
,,,
,,,
849463565388042241,,,4045
849721058534019072,,,4770
849606081605234688,,,4
776635491492003840,,,495
,,,
850042043049136131,,,325
849669915204308993,,,9340
849923150573957120,,,2742
850041004971499521,,,157
,,,
849815410341945344,,,30
850012156275949568,,,478
,,,
850035855729319936,,,36
849777692954284032,,,1354
,,,
,,,
850040764319113216,,,1
,,,
850035812100190209,,,13
,,,
849435201893801989,,,4
849899079354077186,,,126
850043250153054213,,,1
,,,
849439232141787138,,,46
,,,
850041818179829760,,,22
,,,
,,,
850037861801971712,,,79
848231981280223232,,,13
,,,
849873579743133696,,,5
848231981280223232,,,13
850040989268008960,,,9
848231981280223232,,,13
,,,
,,,
849484922477834241,,,855
,,,
,,,
848231981280223232,,,13
,,,
,,,
850043368390492161,,,1
,,,
,,,
,,,
850042902080233472,,,366
850040950940459008,,,239
848231981280223232,,,17
,,,
849986988639789057,,,880
,,,
,,,
,fashion,,
,,,
,,,
,,,
,,,
850043290363842562,,,2
,,,
,,,
848231981280223232,,,13
,,,
850037444426825728,,,763
849947301372084225,,,5807
848231981280223232,,,13
,,,
,,,
,virgin,,
,,,
,,,
850011603084902401,,,207
,,,
850041659593302016,,,2
,,,
850030503763816448,,,112
,,,
,,,
850011312126087169,Indians,Indians,497
850039604971548672,,,2
842157080417046529,,,160
850043244088086528,,,1
850008546724814848,,,349
849704028955181056,,,272
850002811307704321,,,89
850033116651507712,,,19
,God,,
850025635028369408,,,12229
850036472581423104,,,1
849467227074068480,,,3814
,,,
850042406791720960,,,156
,fungi,,
,,,
840759380446498817,,,11938
,,,
849656699464056832,Pepsi,Pepsi,137148
,,,
,,,
,,,
850030963803533312,,,1
850038143353069568,,,1
,,,
850036275549753344,,,508
849740533249519616,,,14
849982968881983490,,,1
849887728896425985,,,806
850018011100491776,,,7
,,,
,,,
,,,
849858405955010561,,,5
850034775855439873,,,5
850043081508442112,,,21
849504354532982784,Rice,Rice,3470
804938588735447040,,,26426
,,,
,,,
850043219056496641,,,12
850035678301659136,,,1
847022087034327040,Google,Google,2972
841060331015282688,,,1029
849972466868989952,,,423
,,,
,,,
,,,
849704507630010369,,,889
,,,
850039925160464384,,,846
850021853909270528,,,338
,,,
,,,
,,,
,,,
,,,
849824277792792577,,,47
,,,
,,,
850013109016285186,Arrow,Arrow,1
850033949317357568,,,71
,,,
,,,
,,,
849668231069667330,,,22782
,,,
,,,
,,,
850043290363842562,,,1
846654881981181952,,,1
,,,
849630099074928640,,,1
848399018271092736,,,288
850041837901537282,,,86
849852171399057408,,,310
,,,
849762260297953281,,,24
,,,
849928754466086912,,,115
701143342038413313,,,12802
850026397334724608,,,1127
,,,
,,,
,,,
849835642519420928,,,14732
,,,
,,,
850040696442683393,,,36
850022164195680258,reading,reading,1
,,,
,,,
846720511304482820,Kashmir,Kashmir,62
849960119068708865,,,2280
,,,
,,,
849822469871603712,,,217
849973839362576385,,,197
,,,
,,,
850000375394562048,,,126
,,,
,,,
,Grateful,,
845386745592123392,,,24320
850038114051645441,UPDATE,UPDATE,228
,,,
850012397255368704,,,263
,,,
,,,
849974122356641792,,,28
850028429890260992,,,34
,a,,
849592708050149376,,,57
849856721124118529,,,369
,,,
849748278325518336,,,43
,,,
850042203187535872,,,34
,,,
850039518925344768,,,1
,,,
,Syria,,
849846734234808320,,,17
,,,
,,,
,,,
850043082020179969,,,100
837754447807844352,,,556
,,,
850034555323109376,,,47
,,,
,appreciate,,
850015998581252096,,,2
847781236776902657,,,204035
850031118023888896,,,2216
,,,
,,,
850012590822633472,,,90
,,,
850038973170929665,,,54
,,,
850039157116329984,,,1
,,,
849728885474426880,,,63
850030486156136452,,,23
850022033857687552,,,1
,,,
,,,
849780899256205312,,,70
850042928256909313,,,7
850042214977863680,Fibroid,Fibroid,1
,,,
,,,
,,,
,,,
849803774587686912,,,136
850025155984338945,,,79
,,,
850036165709377536,,,9
,,,
,,,
,,,
,Taurus,,
,,,
849672454490341376,,,482
850025758017847296,,,980
,,,
,,,
,,,
849685182244433922,,,19148
,,,
850016228446011393,cocaine,cocaine,38
850040517568200704,,,442
849992148795740160,,,61
849486413192200192,,,136
847463795303813120,,,354
,,,
,,,
850042221625737217,,,75
,,,
,,,
849437989910577153,,,232
850043279328542721,,,1
849951514164592644,,,458
,,,
849802886980788224,,,205
850042406791720960,,,158
850038138265370624,,,3
848666888183791616,,,140
